ResponseId,Age,Country_Normalized,ConvertedCompYearly,WebframeWantToWorkWith
10166,25-34 years old,India,16749.0,Django
10166,25-34 years old,India,16749.0,jQuery
10166,25-34 years old,India,16749.0,Node.js
10168,18-24 years old,Canada,61789.0,Svelte
10169,45-54 years old,Germany,113851.0,Drupal
10169,45-54 years old,Germany,113851.0,FastAPI
10169,45-54 years old,Germany,113851.0,Flask
10169,45-54 years old,Germany,113851.0,Spring Boot
10169,45-54 years old,Germany,113851.0,Symfony
10169,45-54 years old,Germany,113851.0,WordPress
10170,35-44 years old,Germany,64444.0,Angular
10170,35-44 years old,Germany,64444.0,Htmx
10170,35-44 years old,Germany,64444.0,Nuxt.js
10170,35-44 years old,Germany,64444.0,Remix
10170,35-44 years old,Germany,64444.0,Vue.js
10174,35-44 years old,Germany,107406.0,No webframe reported
10177,35-44 years old,Ukraine,92000.0,Node.js
10178,18-24 years old,Germany,13963.0,Node.js
10178,18-24 years old,Germany,13963.0,Svelte
10179,35-44 years old,Italy,41888.0,ASP.NET CORE
10179,35-44 years old,Italy,41888.0,Blazor
10179,35-44 years old,Italy,41888.0,React
10180,25-34 years old,Ukraine,1481.0,No webframe reported
10181,35-44 years old,Uk,31847.0,Astro
10181,35-44 years old,Uk,31847.0,Express
10181,35-44 years old,Uk,31847.0,Gatsby
10181,35-44 years old,Uk,31847.0,Laravel
10181,35-44 years old,Uk,31847.0,Next.js
10181,35-44 years old,Uk,31847.0,Node.js
10181,35-44 years old,Uk,31847.0,React
10181,35-44 years old,Uk,31847.0,Svelte
10182,18-24 years old,Spain,38666.0,No webframe reported
10184,25-34 years old,Netherlands,102036.0,Angular
10184,25-34 years old,Netherlands,102036.0,Spring Boot
10186,18-24 years old,Poland,10641.0,Angular
10186,18-24 years old,Poland,10641.0,React
10187,25-34 years old,Germany,52629.0,No webframe reported
10188,35-44 years old,Germany,64444.0,FastAPI
10189,45-54 years old,France,85925.0,No webframe reported
10191,18-24 years old,Denmark,16128.0,Angular
10191,18-24 years old,Denmark,16128.0,Htmx
10191,18-24 years old,Denmark,16128.0,React
10191,18-24 years old,Denmark,16128.0,Vue.js
10192,35-44 years old,India,34694.0,No webframe reported
10193,25-34 years old,France,51555.0,Django
10193,25-34 years old,France,51555.0,FastAPI
10193,25-34 years old,France,51555.0,Htmx
10194,45-54 years old,Switzerland,144842.0,Blazor
10198,18-24 years old,Czech Republic,23889.0,WordPress
10199,35-44 years old,Bulgaria,89249.0,ASP.NET CORE
10199,35-44 years old,Bulgaria,89249.0,Laravel
10199,35-44 years old,Bulgaria,89249.0,Next.js
10199,35-44 years old,Bulgaria,89249.0,Node.js
10199,35-44 years old,Bulgaria,89249.0,Nuxt.js
10199,35-44 years old,Bulgaria,89249.0,React
10199,35-44 years old,Bulgaria,89249.0,Vue.js
10199,35-44 years old,Bulgaria,89249.0,WordPress
10200,25-34 years old,Spain,22555.0,WordPress
10201,25-34 years old,Germany,48870.0,No webframe reported
10202,25-34 years old,France,39203.0,No webframe reported
10203,25-34 years old,India,47854.0,No webframe reported
10204,25-34 years old,Uk,58598.0,Angular
10204,25-34 years old,Uk,58598.0,ASP.NET
10204,25-34 years old,Uk,58598.0,ASP.NET CORE
10204,25-34 years old,Uk,58598.0,Blazor
10204,25-34 years old,Uk,58598.0,React
10204,25-34 years old,Uk,58598.0,Ruby on Rails
10205,45-54 years old,USA,40000.0,Express
10205,45-54 years old,USA,40000.0,Node.js
10205,45-54 years old,USA,40000.0,Nuxt.js
10205,45-54 years old,USA,40000.0,Vue.js
10206,25-34 years old,Germany,64444.0,No webframe reported
10209,25-34 years old,Poland,29696.0,No webframe reported
10213,25-34 years old,Italy,30074.0,Angular
10213,25-34 years old,Italy,30074.0,Next.js
10213,25-34 years old,Italy,30074.0,Spring Boot
10214,25-34 years old,Ukraine,120000.0,No webframe reported
10215,35-44 years old,Switzerland,116988.0,Phoenix
10215,35-44 years old,Switzerland,116988.0,Svelte
10217,45-54 years old,Uk,63694.0,ASP.NET
10217,45-54 years old,Uk,63694.0,ASP.NET CORE
10219,25-34 years old,Ukraine,44431.0,Angular
10219,25-34 years old,Ukraine,44431.0,ASP.NET CORE
10219,25-34 years old,Ukraine,44431.0,Blazor
10219,25-34 years old,Ukraine,44431.0,NestJS
10219,25-34 years old,Ukraine,44431.0,Next.js
10219,25-34 years old,Ukraine,44431.0,React
10221,35-44 years old,Spain,34370.0,Express
10221,35-44 years old,Spain,34370.0,Next.js
10221,35-44 years old,Spain,34370.0,Node.js
10221,35-44 years old,Spain,34370.0,React
10222,45-54 years old,USA,200000.0,No webframe reported
10223,25-34 years old,Angola,2339.0,Angular
10223,25-34 years old,Angola,2339.0,ASP.NET
10223,25-34 years old,Angola,2339.0,ASP.NET CORE
10223,25-34 years old,Angola,2339.0,Blazor
10223,25-34 years old,Angola,2339.0,Django
10223,25-34 years old,Angola,2339.0,Express
10223,25-34 years old,Angola,2339.0,FastAPI
10223,25-34 years old,Angola,2339.0,Flask
10223,25-34 years old,Angola,2339.0,Next.js
10223,25-34 years old,Angola,2339.0,Node.js
10223,25-34 years old,Angola,2339.0,Play Framework
10223,25-34 years old,Angola,2339.0,React
10223,25-34 years old,Angola,2339.0,Spring Boot
10225,18-24 years old,India,10767.0,Express
10225,18-24 years old,India,10767.0,NestJS
10225,18-24 years old,India,10767.0,Next.js
10225,18-24 years old,India,10767.0,Node.js
10225,18-24 years old,India,10767.0,React
10225,18-24 years old,India,10767.0,Spring Boot
10227,25-34 years old,Ukraine,51836.0,Laravel
10227,25-34 years old,Ukraine,51836.0,Symfony
10229,18-24 years old,India,29909.0,Angular
10229,18-24 years old,India,29909.0,AngularJS
10229,18-24 years old,India,29909.0,Django
10229,18-24 years old,India,29909.0,Flask
10229,18-24 years old,India,29909.0,NestJS
10229,18-24 years old,India,29909.0,Next.js
10229,18-24 years old,India,29909.0,React
10233,18-24 years old,Germany,53703.0,No webframe reported
10234,45-54 years old,Spain,69814.0,No webframe reported
10235,35-44 years old,India,40676.0,Angular
10235,35-44 years old,India,40676.0,ASP.NET CORE
10235,35-44 years old,India,40676.0,Blazor
10235,35-44 years old,India,40676.0,Deno
10235,35-44 years old,India,40676.0,NestJS
10235,35-44 years old,India,40676.0,Next.js
10235,35-44 years old,India,40676.0,Node.js
10235,35-44 years old,India,40676.0,React
10235,35-44 years old,India,40676.0,Solid.js
10236,35-44 years old,Italy,150369.0,Angular
10236,35-44 years old,Italy,150369.0,Deno
10236,35-44 years old,Italy,150369.0,Django
10236,35-44 years old,Italy,150369.0,Next.js
10236,35-44 years old,Italy,150369.0,Node.js
10236,35-44 years old,Italy,150369.0,React
10236,35-44 years old,Italy,150369.0,Ruby on Rails
10236,35-44 years old,Italy,150369.0,Spring Boot
10240,35-44 years old,Ukraine,75000.0,No webframe reported
10241,18-24 years old,Uk,76433.0,Next.js
10241,18-24 years old,Uk,76433.0,Node.js
10241,18-24 years old,Uk,76433.0,React
10242,35-44 years old,Nepal,17927.0,Express
10242,35-44 years old,Nepal,17927.0,FastAPI
10242,35-44 years old,Nepal,17927.0,Flask
10242,35-44 years old,Nepal,17927.0,Next.js
10242,35-44 years old,Nepal,17927.0,Node.js
10242,35-44 years old,Nepal,17927.0,Nuxt.js
10242,35-44 years old,Nepal,17927.0,Spring Boot
10243,35-44 years old,Poland,148479.0,Express
10243,35-44 years old,Poland,148479.0,Flask
10243,35-44 years old,Poland,148479.0,Node.js
10243,35-44 years old,Poland,148479.0,React
10243,35-44 years old,Poland,148479.0,Ruby on Rails
10245,35-44 years old,Germany,89259.0,Angular
10247,25-34 years old,Sweden,57230.0,Elm
10248,25-34 years old,Poland,44544.0,Angular
10248,25-34 years old,Poland,44544.0,ASP.NET
10248,25-34 years old,Poland,44544.0,ASP.NET CORE
10248,25-34 years old,Poland,44544.0,Next.js
10248,25-34 years old,Poland,44544.0,Node.js
10248,25-34 years old,Poland,44544.0,React
10250,18-24 years old,India,4785.0,Angular
10250,18-24 years old,India,4785.0,AngularJS
10250,18-24 years old,India,4785.0,ASP.NET
10250,18-24 years old,India,4785.0,ASP.NET CORE
10250,18-24 years old,India,4785.0,Astro
10250,18-24 years old,India,4785.0,Deno
10250,18-24 years old,India,4785.0,Django
10250,18-24 years old,India,4785.0,Express
10250,18-24 years old,India,4785.0,FastAPI
10250,18-24 years old,India,4785.0,Fastify
10250,18-24 years old,India,4785.0,Flask
10250,18-24 years old,India,4785.0,Gatsby
10250,18-24 years old,India,4785.0,Htmx
10250,18-24 years old,India,4785.0,jQuery
10250,18-24 years old,India,4785.0,Laravel
10250,18-24 years old,India,4785.0,NestJS
10250,18-24 years old,India,4785.0,Next.js
10250,18-24 years old,India,4785.0,Node.js
10250,18-24 years old,India,4785.0,React
10250,18-24 years old,India,4785.0,Remix
10250,18-24 years old,India,4785.0,Svelte
10250,18-24 years old,India,4785.0,WordPress
10251,35-44 years old,Germany,80555.0,No webframe reported
10254,25-34 years old,Bangladesh,31612.0,Angular
10254,25-34 years old,Bangladesh,31612.0,ASP.NET CORE
10254,25-34 years old,Bangladesh,31612.0,Node.js
10256,45-54 years old,France,67666.0,Drupal
10256,45-54 years old,France,67666.0,Node.js
10257,25-34 years old,Germany,45111.0,No webframe reported
10259,35-44 years old,Serbia,77332.0,FastAPI
10259,35-44 years old,Serbia,77332.0,React
10261,25-34 years old,Poland,98986.0,Next.js
10261,25-34 years old,Poland,98986.0,Node.js
10261,25-34 years old,Poland,98986.0,React
10263,18-24 years old,Ukraine,3000.0,No webframe reported
10264,18-24 years old,Netherlands,16111.0,Elm
10265,25-34 years old,Estonia,57140.0,Express
10265,25-34 years old,Estonia,57140.0,Node.js
10265,25-34 years old,Estonia,57140.0,React
10266,35-44 years old,Poland,64341.0,No webframe reported
10267,25-34 years old,Germany,214812.0,Astro
10267,25-34 years old,Germany,214812.0,FastAPI
10267,25-34 years old,Germany,214812.0,React
10267,25-34 years old,Germany,214812.0,Vue.js
10267,25-34 years old,Germany,214812.0,WordPress
10268,25-34 years old,Uk,64968.0,FastAPI
10268,25-34 years old,Uk,64968.0,React
10269,25-34 years old,Turkey,19661.0,Astro
10269,25-34 years old,Turkey,19661.0,Express
10269,25-34 years old,Turkey,19661.0,Htmx
10269,25-34 years old,Turkey,19661.0,Next.js
10270,25-34 years old,Switzerland,86905.0,No webframe reported
10273,25-34 years old,Uzbekistan,2.0,Express
10273,25-34 years old,Uzbekistan,2.0,NestJS
10273,25-34 years old,Uzbekistan,2.0,Node.js
10274,25-34 years old,Switzerland,83563.0,Laravel
10274,25-34 years old,Switzerland,83563.0,Node.js
10275,25-34 years old,Spain,59073.0,Angular
10275,25-34 years old,Spain,59073.0,FastAPI
10275,25-34 years old,Spain,59073.0,Next.js
10275,25-34 years old,Spain,59073.0,Node.js
10275,25-34 years old,Spain,59073.0,React
10276,25-34 years old,Netherlands,69814.0,No webframe reported
10278,35-44 years old,Uk,57325.0,ASP.NET CORE
10278,35-44 years old,Uk,57325.0,Blazor
10280,18-24 years old,Ukraine,43839.0,No webframe reported
10282,25-34 years old,Ukraine,64178.0,No webframe reported
10285,35-44 years old,Italy,61222.0,Django
10285,35-44 years old,Italy,61222.0,FastAPI
10286,25-34 years old,Czech Republic,31273.0,ASP.NET
10286,25-34 years old,Czech Republic,31273.0,ASP.NET CORE
10288,25-34 years old,France,45111.0,Deno
10288,25-34 years old,France,45111.0,Express
10288,25-34 years old,France,45111.0,Next.js
10288,25-34 years old,France,45111.0,React
10289,25-34 years old,Singapore,6135.0,AngularJS
10289,25-34 years old,Singapore,6135.0,Next.js
10289,25-34 years old,Singapore,6135.0,Spring Boot
10292,25-34 years old,Switzerland,100275.0,Angular
10292,25-34 years old,Switzerland,100275.0,ASP.NET CORE
10292,25-34 years old,Switzerland,100275.0,Node.js
10293,18-24 years old,Turkey,10820.0,AngularJS
10293,18-24 years old,Turkey,10820.0,Node.js
10293,18-24 years old,Turkey,10820.0,Spring Boot
10295,25-34 years old,Netherlands,79588.0,NestJS
10297,25-34 years old,Romania,51786.0,Angular
10298,45-54 years old,France,64444.0,Angular
10298,45-54 years old,France,64444.0,ASP.NET CORE
10298,45-54 years old,France,64444.0,Blazor
10298,45-54 years old,France,64444.0,Next.js
10298,45-54 years old,France,64444.0,React
10299,18-24 years old,Ukraine,37026.0,No webframe reported
10301,35-44 years old,Poland,59391.0,No webframe reported
10302,35-44 years old,Ukraine,54220.0,React
10302,35-44 years old,Ukraine,54220.0,Spring Boot
10304,45-54 years old,Ukraine,16291.0,No webframe reported
10305,25-34 years old,Iran,25876.0,Django
10305,25-34 years old,Iran,25876.0,React
10305,25-34 years old,Iran,25876.0,Vue.js
10307,25-34 years old,Russia,1232.0,ASP.NET CORE
10307,25-34 years old,Russia,1232.0,React
10307,25-34 years old,Russia,1232.0,Vue.js
10308,25-34 years old,Italy,26852.0,Fastify
10308,25-34 years old,Italy,26852.0,Node.js
10312,25-34 years old,Uk,101910.0,No webframe reported
10313,25-34 years old,Czech Republic,52122.0,No webframe reported
10314,25-34 years old,Ethiopia,3135.0,Astro
10314,25-34 years old,Ethiopia,3135.0,Django
10314,25-34 years old,Ethiopia,3135.0,Htmx
10314,25-34 years old,Ethiopia,3135.0,Laravel
10314,25-34 years old,Ethiopia,3135.0,Next.js
10314,25-34 years old,Ethiopia,3135.0,React
10314,25-34 years old,Ethiopia,3135.0,Remix
10314,25-34 years old,Ethiopia,3135.0,WordPress
10315,35-44 years old,Mauritius,64273.0,Next.js
10315,35-44 years old,Mauritius,64273.0,Node.js
10315,35-44 years old,Mauritius,64273.0,React
10317,35-44 years old,Spain,64444.0,No webframe reported
10318,25-34 years old,Portugal,32222.0,React
10324,18-24 years old,Nepal,5378.0,Angular
10324,18-24 years old,Nepal,5378.0,ASP.NET
10324,18-24 years old,Nepal,5378.0,ASP.NET CORE
10324,18-24 years old,Nepal,5378.0,Blazor
10324,18-24 years old,Nepal,5378.0,Deno
10324,18-24 years old,Nepal,5378.0,Django
10324,18-24 years old,Nepal,5378.0,Express
10324,18-24 years old,Nepal,5378.0,jQuery
10324,18-24 years old,Nepal,5378.0,NestJS
10324,18-24 years old,Nepal,5378.0,Next.js
10324,18-24 years old,Nepal,5378.0,Node.js
10324,18-24 years old,Nepal,5378.0,Nuxt.js
10324,18-24 years old,Nepal,5378.0,React
10324,18-24 years old,Nepal,5378.0,Ruby on Rails
10324,18-24 years old,Nepal,5378.0,Svelte
10324,18-24 years old,Nepal,5378.0,Vue.js
10325,25-34 years old,France,40814.0,Angular
10325,25-34 years old,France,40814.0,Spring Boot
10326,25-34 years old,Hungary,35328.0,Django
10326,25-34 years old,Hungary,35328.0,Next.js
10326,25-34 years old,Hungary,35328.0,Phoenix
10326,25-34 years old,Hungary,35328.0,React
10326,25-34 years old,Hungary,35328.0,Spring Boot
10328,18-24 years old,Netherlands,59073.0,Deno
10328,18-24 years old,Netherlands,59073.0,Htmx
10328,18-24 years old,Netherlands,59073.0,Remix
10330,18-24 years old,India,19142.0,No webframe reported
10331,18-24 years old,Ukraine,1234.0,No webframe reported
10332,25-34 years old,Ukraine,80000.0,Next.js
10332,25-34 years old,Ukraine,80000.0,Node.js
10332,25-34 years old,Ukraine,80000.0,React
10334,25-34 years old,Spain,51555.0,FastAPI
10334,25-34 years old,Spain,51555.0,Laravel
10334,25-34 years old,Spain,51555.0,Next.js
10334,25-34 years old,Spain,51555.0,React
10335,18-24 years old,Austria,24489.0,No webframe reported
10336,25-34 years old,Canada,100000.0,Angular
10336,25-34 years old,Canada,100000.0,AngularJS
10336,25-34 years old,Canada,100000.0,ASP.NET
10336,25-34 years old,Canada,100000.0,ASP.NET CORE
10336,25-34 years old,Canada,100000.0,CodeIgniter
10336,25-34 years old,Canada,100000.0,jQuery
10336,25-34 years old,Canada,100000.0,Laravel
10336,25-34 years old,Canada,100000.0,NestJS
10336,25-34 years old,Canada,100000.0,Next.js
10336,25-34 years old,Canada,100000.0,Node.js
10336,25-34 years old,Canada,100000.0,Nuxt.js
10336,25-34 years old,Canada,100000.0,React
10336,25-34 years old,Canada,100000.0,Vue.js
10336,25-34 years old,Canada,100000.0,WordPress
10338,25-34 years old,Nigeria,10880.0,Express
10338,25-34 years old,Nigeria,10880.0,Node.js
10338,25-34 years old,Nigeria,10880.0,React
10339,25-34 years old,Estonia,39740.0,Astro
10339,25-34 years old,Estonia,39740.0,Fastify
10339,25-34 years old,Estonia,39740.0,NestJS
10339,25-34 years old,Estonia,39740.0,Next.js
10339,25-34 years old,Estonia,39740.0,React
10339,25-34 years old,Estonia,39740.0,Solid.js
10339,25-34 years old,Estonia,39740.0,Vue.js
10340,45-54 years old,Uk,89172.0,Angular
10340,45-54 years old,Uk,89172.0,ASP.NET CORE
10341,25-34 years old,Turkey,27080.0,ASP.NET CORE
10342,25-34 years old,Czech Republic,29101.0,No webframe reported
10343,25-34 years old,Germany,107406.0,No webframe reported
10344,25-34 years old,Russia,1793.0,No webframe reported
10351,18-24 years old,Australia,42943.0,Deno
10351,18-24 years old,Australia,42943.0,Node.js
10351,18-24 years old,Australia,42943.0,React
10351,18-24 years old,Australia,42943.0,Svelte
10352,25-34 years old,France,41888.0,No webframe reported
10357,25-34 years old,Ukraine,120000.0,Solid.js
10360,25-34 years old,Greece,48333.0,No webframe reported
10361,25-34 years old,Netherlands,45111.0,No webframe reported
10362,25-34 years old,Poland,37120.0,React
10365,35-44 years old,Italy,61222.0,No webframe reported
10367,25-34 years old,Belgium,44037.0,Astro
10367,25-34 years old,Belgium,44037.0,Ruby on Rails
10369,25-34 years old,Israel,123048.0,Express
10369,25-34 years old,Israel,123048.0,Fastify
10369,25-34 years old,Israel,123048.0,Node.js
10369,25-34 years old,Israel,123048.0,React
10369,25-34 years old,Israel,123048.0,Svelte
10369,25-34 years old,Israel,123048.0,Vue.js
10372,18-24 years old,Russia,48314.0,ASP.NET CORE
10372,18-24 years old,Russia,48314.0,Nuxt.js
10372,18-24 years old,Russia,48314.0,Vue.js
10375,35-44 years old,Israel,134921.0,No webframe reported
10376,45-54 years old,Turkey,18548.0,Vue.js
10377,35-44 years old,Poland,84633.0,Symfony
10377,35-44 years old,Poland,84633.0,Vue.js
10378,35-44 years old,Germany,64444.0,No webframe reported
10379,35-44 years old,Ukraine,88862.0,Spring Boot
10380,25-34 years old,Turkey,24731.0,FastAPI
10380,25-34 years old,Turkey,24731.0,Flask
10380,25-34 years old,Turkey,24731.0,Node.js
10380,25-34 years old,Turkey,24731.0,React
10381,45-54 years old,Uk,63057.0,AngularJS
10381,45-54 years old,Uk,63057.0,Node.js
10381,45-54 years old,Uk,63057.0,React
10383,35-44 years old,Turkey,200939.0,Laravel
10383,35-44 years old,Turkey,200939.0,Next.js
10383,35-44 years old,Turkey,200939.0,Node.js
10383,35-44 years old,Turkey,200939.0,Nuxt.js
10383,35-44 years old,Turkey,200939.0,React
10383,35-44 years old,Turkey,200939.0,WordPress
10386,25-34 years old,India,10169.0,No webframe reported
10388,35-44 years old,Poland,59391.0,No webframe reported
10390,25-34 years old,Ukraine,12000.0,Angular
10390,25-34 years old,Ukraine,12000.0,Spring Boot
10391,35-44 years old,Lithuania,29000.0,AngularJS
10394,25-34 years old,Ukraine,17772.0,Flask
10394,25-34 years old,Ukraine,17772.0,Spring Boot
10394,25-34 years old,Ukraine,17772.0,Vue.js
10396,35-44 years old,Ukraine,24684.0,jQuery
10396,35-44 years old,Ukraine,24684.0,Laravel
10396,35-44 years old,Ukraine,24684.0,Vue.js
10397,35-44 years old,Ukraine,102000.0,Angular
10397,35-44 years old,Ukraine,102000.0,ASP.NET CORE
10397,35-44 years old,Ukraine,102000.0,React
10400,25-34 years old,Canada,79381.0,ASP.NET CORE
10400,25-34 years old,Canada,79381.0,Blazor
10400,25-34 years old,Canada,79381.0,Htmx
10400,25-34 years old,Canada,79381.0,Next.js
10400,25-34 years old,Canada,79381.0,React
10400,25-34 years old,Canada,79381.0,Vue.js
10402,55-64 years old,Uk,47134.0,ASP.NET CORE
10402,55-64 years old,Uk,47134.0,Astro
10402,55-64 years old,Uk,47134.0,Blazor
10402,55-64 years old,Uk,47134.0,Gatsby
10404,18-24 years old,Uk,52356.0,ASP.NET CORE
10407,35-44 years old,Belgium,96666.0,ASP.NET
10407,35-44 years old,Belgium,96666.0,ASP.NET CORE
10407,35-44 years old,Belgium,96666.0,jQuery
10407,35-44 years old,Belgium,96666.0,Vue.js
10408,25-34 years old,Netherlands,57071.0,Angular
10408,25-34 years old,Netherlands,57071.0,Node.js
10408,25-34 years old,Netherlands,57071.0,Spring Boot
10409,25-34 years old,India,25123.0,Flask
10410,45-54 years old,Finland,77332.0,Elm
10411,35-44 years old,Israel,161905.0,FastAPI
10411,35-44 years old,Israel,161905.0,Flask
10412,45-54 years old,Sweden,76307.0,No webframe reported
10413,35-44 years old,Ukraine,2839.0,No webframe reported
10414,25-34 years old,India,28712.0,Deno
10414,25-34 years old,India,28712.0,Express
10414,25-34 years old,India,28712.0,Node.js
10414,25-34 years old,India,28712.0,React
10415,25-34 years old,Austria,32222.0,Angular
10415,25-34 years old,Austria,32222.0,ASP.NET CORE
10418,35-44 years old,Italy,40814.0,Htmx
10418,35-44 years old,Italy,40814.0,Node.js
10419,18-24 years old,Poland,17323.0,FastAPI
10422,35-44 years old,Poland,127692.0,No webframe reported
10423,18-24 years old,Switzerland,56633.0,No webframe reported
10425,25-34 years old,Netherlands,55099.0,React
10426,25-34 years old,Netherlands,182591.0,No webframe reported
10431,35-44 years old,France,75184.0,No webframe reported
10434,35-44 years old,India,5982.0,ASP.NET CORE
10434,35-44 years old,India,5982.0,Blazor
10434,35-44 years old,India,5982.0,Htmx
10436,35-44 years old,India,64603.0,Htmx
10436,35-44 years old,India,64603.0,Svelte
10439,25-34 years old,Singapore,40358.0,CodeIgniter
10439,25-34 years old,Singapore,40358.0,FastAPI
10439,25-34 years old,Singapore,40358.0,Flask
10439,25-34 years old,Singapore,40358.0,jQuery
10439,25-34 years old,Singapore,40358.0,Laravel
10439,25-34 years old,Singapore,40358.0,Node.js
10439,25-34 years old,Singapore,40358.0,Vue.js
10439,25-34 years old,Singapore,40358.0,WordPress
10442,35-44 years old,Netherlands,41888.0,Symfony
10442,35-44 years old,Netherlands,41888.0,Vue.js
10443,25-34 years old,Hungary,32610.0,No webframe reported
10444,35-44 years old,Czech Republic,41828.0,No webframe reported
10447,35-44 years old,Ukraine,50000.0,Next.js
10450,18-24 years old,Brazil,5128.0,No webframe reported
10452,35-44 years old,Croatia,16111.0,ASP.NET CORE
10452,35-44 years old,Croatia,16111.0,Node.js
10453,35-44 years old,Austria,21481.0,No webframe reported
10454,45-54 years old,Norway,90783.0,ASP.NET CORE
10454,45-54 years old,Norway,90783.0,React
10457,35-44 years old,Italy,80555.0,Angular
10457,35-44 years old,Italy,80555.0,Astro
10457,35-44 years old,Italy,80555.0,Fastify
10457,35-44 years old,Italy,80555.0,NestJS
10457,35-44 years old,Italy,80555.0,Node.js
10458,18-24 years old,Ukraine,18069.0,ASP.NET CORE
10458,18-24 years old,Ukraine,18069.0,React
10462,35-44 years old,Germany,107406.0,No webframe reported
10465,18-24 years old,Spain,11600.0,No webframe reported
10466,25-34 years old,Portugal,40814.0,Node.js
10469,35-44 years old,Uk,127388.0,Flask
10473,25-34 years old,Ukraine,100000.0,ASP.NET CORE
10473,25-34 years old,Ukraine,100000.0,Blazor
10473,25-34 years old,Ukraine,100000.0,Deno
10473,25-34 years old,Ukraine,100000.0,Express
10473,25-34 years old,Ukraine,100000.0,Htmx
10473,25-34 years old,Ukraine,100000.0,Next.js
10473,25-34 years old,Ukraine,100000.0,Node.js
10473,25-34 years old,Ukraine,100000.0,React
10473,25-34 years old,Ukraine,100000.0,Svelte
10473,25-34 years old,Ukraine,100000.0,Vue.js
10476,35-44 years old,Denmark,72001.0,Svelte
10477,35-44 years old,Sweden,76307.0,Phoenix
10481,25-34 years old,Hungary,70113.0,Astro
10481,25-34 years old,Hungary,70113.0,Express
10481,25-34 years old,Hungary,70113.0,Next.js
10481,25-34 years old,Hungary,70113.0,Node.js
10481,25-34 years old,Hungary,70113.0,React
10482,35-44 years old,France,71962.0,Django
10485,35-44 years old,Brazil,42333.0,Express
10485,35-44 years old,Brazil,42333.0,Node.js
10485,35-44 years old,Brazil,42333.0,React
10485,35-44 years old,Brazil,42333.0,Spring Boot
10486,35-44 years old,Uk,63694.0,ASP.NET
10486,35-44 years old,Uk,63694.0,ASP.NET CORE
10486,35-44 years old,Uk,63694.0,Blazor
10486,35-44 years old,Uk,63694.0,React
10490,18-24 years old,Ukraine,2098.0,No webframe reported
10492,35-44 years old,Germany,59073.0,No webframe reported
10495,18-24 years old,India,38283.0,Astro
10495,18-24 years old,India,38283.0,Htmx
10497,35-44 years old,Germany,67666.0,No webframe reported
10499,25-34 years old,Uk,89808.0,Phoenix
10500,35-44 years old,Philippines,6809.0,Angular
10500,35-44 years old,Philippines,6809.0,ASP.NET
10500,35-44 years old,Philippines,6809.0,ASP.NET CORE
10500,35-44 years old,Philippines,6809.0,Blazor
10500,35-44 years old,Philippines,6809.0,Django
10500,35-44 years old,Philippines,6809.0,Flask
10500,35-44 years old,Philippines,6809.0,Laravel
10500,35-44 years old,Philippines,6809.0,Next.js
10500,35-44 years old,Philippines,6809.0,Nuxt.js
10500,35-44 years old,Philippines,6809.0,Phoenix
10500,35-44 years old,Philippines,6809.0,Spring Boot
10500,35-44 years old,Philippines,6809.0,Svelte
10500,35-44 years old,Philippines,6809.0,Vue.js
10501,25-34 years old,Brazil,105000.0,Astro
10501,25-34 years old,Brazil,105000.0,Node.js
10502,25-34 years old,Hungary,27175.0,Angular
10502,25-34 years old,Hungary,27175.0,ASP.NET
10502,25-34 years old,Hungary,27175.0,ASP.NET CORE
10502,25-34 years old,Hungary,27175.0,Node.js
10502,25-34 years old,Hungary,27175.0,React
10503,25-34 years old,Netherlands,77332.0,Spring Boot
10503,25-34 years old,Netherlands,77332.0,Vue.js
10504,35-44 years old,Poland,128682.0,FastAPI
10504,35-44 years old,Poland,128682.0,Flask
10504,35-44 years old,Poland,128682.0,Nuxt.js
10504,35-44 years old,Poland,128682.0,Vue.js
10509,25-34 years old,Spain,48333.0,Angular
10509,25-34 years old,Spain,48333.0,ASP.NET
10509,25-34 years old,Spain,48333.0,Spring Boot
10511,18-24 years old,Kenya,11163.0,ASP.NET
10511,18-24 years old,Kenya,11163.0,Blazor
10511,18-24 years old,Kenya,11163.0,Express
10511,18-24 years old,Kenya,11163.0,Htmx
10511,18-24 years old,Kenya,11163.0,NestJS
10511,18-24 years old,Kenya,11163.0,Next.js
10511,18-24 years old,Kenya,11163.0,Node.js
10511,18-24 years old,Kenya,11163.0,React
10512,25-34 years old,India,23927.0,Express
10512,25-34 years old,India,23927.0,Flask
10512,25-34 years old,India,23927.0,Node.js
10512,25-34 years old,India,23927.0,React
10516,25-34 years old,Switzerland,77992.0,No webframe reported
10517,25-34 years old,Ukraine,46899.0,React
10517,25-34 years old,Ukraine,46899.0,Spring Boot
10518,25-34 years old,Germany,106332.0,Astro
10518,25-34 years old,Germany,106332.0,Deno
10518,25-34 years old,Germany,106332.0,Fastify
10518,25-34 years old,Germany,106332.0,NestJS
10518,25-34 years old,Germany,106332.0,Node.js
10518,25-34 years old,Germany,106332.0,Nuxt.js
10518,25-34 years old,Germany,106332.0,Remix
10518,25-34 years old,Germany,106332.0,Vue.js
10519,25-34 years old,Norway,88912.0,Elm
10519,25-34 years old,Norway,88912.0,Express
10519,25-34 years old,Norway,88912.0,Node.js
10523,25-34 years old,Ukraine,60000.0,No webframe reported
10525,25-34 years old,Netherlands,53703.0,Laravel
10525,25-34 years old,Netherlands,53703.0,Vue.js
10526,18-24 years old,Ukraine,494.0,Angular
